                  1         2         3         4         5         6         7         8         9
  6.36E-01  3.94E-02  1.23E-02  3.98E-03  2.10E-02  2.78E-05  2.15E-05  1.09E-02  7.51E-03  1.65E-03
  6.74E-01  2.80E-02  1.04E-02  4.63E-03  2.08E-02  1.74E-06  1.34E-06  7.68E-03  7.35E-03  1.78E-03
  7.15E-01  1.91E-02  7.91E-03  5.32E-03  1.99E-02  3.76E-07  1.22E-07  4.97E-03  6.87E-03  1.98E-03
  7.56E-01  1.58E-02  5.58E-03  6.03E-03  1.89E-02  9.71E-08  3.36E-08  3.01E-03  5.98E-03  2.28E-03
  7.99E-01  1.66E-02  3.90E-03  6.78E-03  1.87E-02  1.54E-08  6.66E-09  1.72E-03  4.97E-03  2.69E-03
  8.43E-01  1.88E-02  2.76E-03  7.40E-03  1.89E-02  1.29E-09  7.13E-10  8.60E-04  4.12E-03  3.12E-03
  8.88E-01  2.14E-02  1.99E-03  8.06E-03  1.98E-02  5.34E-11  3.84E-11  3.60E-04  3.79E-03  3.70E-03
  9.35E-01  2.33E-02  1.33E-03  8.59E-03  2.02E-02  9.14E-13  8.49E-13  1.15E-04  3.82E-03  4.28E-03
  9.82E-01  2.48E-02  8.04E-04  9.06E-03  2.03E-02  5.80E-15  6.81E-15  2.76E-05  4.07E-03  4.94E-03
                 37        38
  7.00E-06  1.42E-04  1.10E+02
  8.47E-06  1.44E-04  2.76E+01
  1.02E-05  1.60E-04  2.45E+01
  1.23E-05  1.88E-04  2.16E+01
  1.48E-05  2.18E-04  1.81E+01
  1.79E-05  2.53E-04  1.49E+01
  2.14E-05  2.94E-04  1.28E+01
  2.57E-05  3.43E-04  1.19E+01
  3.08E-05  4.02E-04  1.16E+01
  3.68E-05  4.70E-04  1.17E+01
  4.39E-05  5.51E-04  1.16E+01
  5.24E-05  6.46E-04  1.15E+01
  6.23E-05  7.58E-04  1.15E+01
  7.41E-05  8.90E-04  1.15E+01
  8.79E-05  1.04E-03  1.17E+01
  1.04E-04  1.23E-03  1.17E+01
  1.23E-04  1.44E-03  1.13E+01
  1.46E-04  1.69E-03  1.04E+01
  1.72E-04  1.99E-03  8.82E+00
  2.03E-04  2.34E-03  6.74E+00
  2.39E-04  2.75E-03  4.58E+00
  2.80E-04  3.23E-03  2.84E+00
  3.29E-04  3.80E-03  1.82E+00
  3.86E-04  4.47E-03  1.45E+00
  4.51E-04  5.26E-03  1.44E+00
  5.27E-04  6.17E-03  1.55E+00
  6.15E-04  7.21E-03  1.69E+00
  7.16E-04  8.39E-03  1.83E+00
  8.34E-04  9.70E-03  1.96E+00
  9.68E-04  1.12E-02  2.07E+00
  1.12E-03  1.28E-02  2.11E+00
  1.30E-03  1.46E-02  2.07E+00
  1.50E-03  1.66E-02  1.91E+00
  1.74E-03  1.87E-02  1.62E+00
  2.00E-03  2.11E-02  1.22E+00
  2.31E-03  2.35E-02  7.99E-01
  2.66E-03  2.61E-02  4.34E-01
  3.05E-03  2.88E-02  1.96E-01
  3.50E-03  3.15E-02  8.51E-02
  4.00E-03  3.41E-02  5.36E-02
  4.58E-03  3.65E-02  5.23E-02
  5.23E-03  3.85E-02  5.80E-02
  5.96E-03  3.99E-02  6.49E-02
  6.79E-03  4.06E-02  7.24E-02
  7.72E-03  4.03E-02  8.03E-02
  8.76E-03  3.91E-02  8.85E-02
  9.93E-03  3.71E-02  9.66E-02
  1.12E-02  3.44E-02  1.04E-01
  1.27E-02  3.14E-02  1.12E-01
  1.43E-02  2.84E-02  1.18E-01
  1.62E-02  2.56E-02  1.22E-01
  1.82E-02  2.33E-02  1.25E-01
  2.05E-02  2.14E-02  1.25E-01
  2.30E-02  1.98E-02  1.21E-01
  2.57E-02  1.84E-02  1.14E-01
  2.88E-02  1.68E-02  1.04E-01
  3.22E-02  1.51E-02  9.07E-02
  3.59E-02  1.32E-02  7.58E-02
  4.00E-02  1.15E-02  6.05E-02
  4.45E-02  9.91E-03  4.64E-02
  4.95E-02  8.67E-03  3.47E-02
  5.49E-02  7.75E-03  2.62E-02
  6.08E-02  7.08E-03  2.07E-02
  6.73E-02  6.55E-03  1.77E-02
  7.43E-02  6.04E-03  1.64E-02
  8.20E-02  5.48E-03  1.57E-02
  9.03E-02  4.86E-03  1.52E-02
  9.93E-02  4.18E-03  1.45E-02
  1.09E-01  3.50E-03  1.36E-02
  1.20E-01  2.86E-03  1.23E-02
  1.31E-01  2.29E-03  1.08E-02
  1.43E-01  1.81E-03  9.14E-03
  1.57E-01  1.42E-03  7.40E-03
  1.71E-01  1.11E-03  5.70E-03
  1.86E-01  8.57E-04  4.15E-03
  2.02E-01  6.51E-04  2.84E-03
  2.20E-01  4.73E-04  1.81E-03
  2.38E-01  3.31E-04  1.06E-03
  2.58E-01  2.21E-04  5.70E-04
  2.79E-01  1.40E-04  2.75E-04
  3.01E-01  8.38E-05  1.18E-04
  3.24E-01  4.70E-05  4.45E-05
  3.49E-01  2.46E-05  1.46E-05
  3.75E-01  1.19E-05  4.10E-06
  4.03E-01  5.33E-06  9.86E-07
  4.32E-01  2.19E-06  2.08E-07
  4.62E-01  8.25E-07  4.43E-08
  4.94E-01  2.84E-07  1.35E-08
  5.27E-01  8.89E-08  6.53E-09
  5.62E-01  2.60E-08  3.70E-09
  5.98E-01  7.68E-09  2.06E-09
  6.36E-01  2.74E-09  1.07E-09
  6.74E-01  1.34E-09  5.18E-10
  7.15E-01  8.15E-10  2.32E-10
  7.56E-01  5.27E-10  9.52E-11
  7.99E-01  3.37E-10  3.59E-11
  8.43E-01  2.09E-10  1.23E-11
  8.88E-01  1.26E-10  3.86E-12
  9.35E-01  7.46E-11  1.10E-12
  9.82E-01  4.57E-11  3.01E-13
