
    OUTPUT FILES FOR THE Sun  

 Solar Constant= 0.746   F_CH4= 6.9401E-07  F_CO2= 2.0000E-01  F_O2= 2.0813E-13  F_N2= 7.7892E-01  F_H2= 1.3770E-03  F_AR= 7.8686E-03  IO3 =  1   IUP=  1
 ICONSERV= 0  FAC= 4.0  ND=101  SRFALB= 0.316  G= 980.7  IMW= 2  INVERSE= 0

 FNO2 = 2.281E-74

 NST=     1 JCONV= 37 CHG=1.55E-02 dt0=5.00E+03 DIVF(1)=-1.08E-01 DIVFrms= 1.04E-01 DT(ND)=-3.11E+00 T(ND)=2.8489E+02

 TIME= 5.000E+03  TIME IN DAYS = 5.787E-02

 PLANETARY ALBEDO:  ALBP = 0.2835

  J     P         ALT         T        CONVEC       DT          TOLD        FH20       FSAVE        FO3        TCOOL       THEAT
 17 1.2336E-04 5.0196E+01 -2.1780E+04 -2.0424E+05  5.2765E+02  2.0476E+05  1.8246E+05  2.5475E+05  7.2294E+04 -1.0637E-01
 18 1.4580E-04 4.9288E+01 -2.1744E+04 -2.0417E+05  5.9242E+02  2.0476E+05  1.8243E+05  2.5472E+05  7.2293E+04 -1.0619E-01
 19 1.7207E-04 4.8388E+01 -2.1704E+04 -2.0410E+05  6.6658E+02  2.0476E+05  1.8239E+05  2.5469E+05  7.2293E+04 -1.0599E-01
 20 2.0278E-04 4.7496E+01 -2.1656E+04 -2.0401E+05  7.5276E+02  2.0476E+05  1.8236E+05  2.5465E+05  7.2292E+04 -1.0576E-01
 21 2.3863E-04 4.6613E+01 -2.1598E+04 -2.0391E+05  8.5402E+02  2.0476E+05  1.8231E+05  2.5460E+05  7.2291E+04 -1.0548E-01
 22 2.8042E-04 4.5738E+01 -2.1527E+04 -2.0379E+05  9.7354E+02  2.0476E+05  1.8226E+05  2.5455E+05  7.2291E+04 -1.0513E-01
 23 3.2906E-04 4.4871E+01 -2.1439E+04 -2.0365E+05  1.1143E+03  2.0476E+05  1.8221E+05  2.5450E+05  7.2290E+04 -1.0470E-01
 24 3.8557E-04 4.4012E+01 -2.1332E+04 -2.0349E+05  1.2786E+03  2.0476E+05  1.8215E+05  2.5444E+05  7.2288E+04 -1.0418E-01
 25 4.5114E-04 4.3162E+01 -2.1202E+04 -2.0330E+05  1.4678E+03  2.0476E+05  1.8209E+05  2.5438E+05  7.2287E+04 -1.0354E-01
 26 5.2711E-04 4.2319E+01 -2.1047E+04 -2.0308E+05  1.6811E+03  2.0476E+05  1.8204E+05  2.5432E+05  7.2286E+04 -1.0279E-01
 27 6.1498E-04 4.1485E+01 -2.0870E+04 -2.0285E+05  1.9156E+03  2.0476E+05  1.8198E+05  2.5426E+05  7.2284E+04 -1.0192E-01
 28 7.1647E-04 4.0658E+01 -2.0676E+04 -2.0260E+05  2.1671E+03  2.0476E+05  1.8192E+05  2.5420E+05  7.2282E+04 -1.0097E-01
 29 8.3351E-04 3.9839E+01 -2.0469E+04 -2.0233E+05  2.4319E+03  2.0476E+05  1.8186E+05  2.5414E+05  7.2280E+04 -9.9961E-02
 30 9.6828E-04 3.9028E+01 -2.0253E+04 -2.0206E+05  2.7096E+03  2.0476E+05  1.8180E+05  2.5408E+05  7.2277E+04 -9.8907E-02
 31 1.1232E-03 3.8225E+01 -2.0028E+04 -2.0176E+05  3.0034E+03  2.0476E+05  1.8173E+05  2.5401E+05  7.2274E+04 -9.7812E-02
 32 1.3011E-03 3.7429E+01 -1.9793E+04 -2.0145E+05  3.3189E+03  2.0477E+05  1.8165E+05  2.5392E+05  7.2271E+04 -9.6660E-02
 33 1.5050E-03 3.6641E+01 -1.9540E+04 -2.0110E+05  3.6618E+03  2.0477E+05  1.8156E+05  2.5383E+05  7.2267E+04 -9.5428E-02
 34 1.7383E-03 3.5861E+01 -1.9267E+04 -2.0073E+05  4.0371E+03  2.0477E+05  1.8146E+05  2.5372E+05  7.2262E+04 -9.4091E-02
 35 2.0049E-03 3.5089E+01 -1.8968E+04 -2.0032E+05  4.4463E+03  2.0477E+05  1.8135E+05  2.5361E+05  7.2256E+04 -9.2633E-02
 36 2.3091E-03 3.4327E+01 -1.8648E+04 -1.9988E+05  4.8842E+03  2.0477E+05  1.8123E+05  2.5348E+05  7.2250E+04 -9.1069E-02
 37 2.6556E-03 3.3575E+01 -1.8316E+04 -1.9943E+05  5.3376E+03  2.0477E+05  1.8111E+05  2.5336E+05  7.2243E+04 -8.9446E-02
 38 3.0498E-03 3.2836E+01 -1.7984E+04 -1.9898E+05  5.7887E+03  2.0477E+05  1.8099E+05  2.5323E+05  7.2235E+04 -8.7827E-02
 39 3.4974E-03 3.2105E+01 -1.7663E+04 -1.9854E+05  6.2235E+03  2.0477E+05  1.8088E+05  2.5311E+05  7.2226E+04 -8.6260E-02
 40 4.0049E-03 3.1383E+01 -1.7354E+04 -1.9813E+05  6.6384E+03  2.0477E+05  1.8078E+05  2.5299E+05  7.2215E+04 -8.4749E-02
 41 4.5795E-03 3.0668E+01 -1.7047E+04 -1.9773E+05  7.0426E+03  2.0477E+05  1.8068E+05  2.5288E+05  7.2203E+04 -8.3249E-02
 42 5.2291E-03 2.9961E+01 -1.6727E+04 -1.9732E+05  7.4530E+03  2.0477E+05  1.8059E+05  2.5278E+05  7.2190E+04 -8.1689E-02
 43 5.9622E-03 2.9262E+01 -1.6385E+04 -1.9689E+05  7.8841E+03  2.0477E+05  1.8050E+05  2.5268E+05  7.2175E+04 -8.0016E-02
 44 6.7883E-03 2.8571E+01 -1.6019E+04 -1.9643E+05  8.3410E+03  2.0477E+05  1.8041E+05  2.5257E+05  7.2157E+04 -7.8227E-02
 45 7.7178E-03 2.7888E+01 -1.5638E+04 -1.9596E+05  8.8179E+03  2.0478E+05  1.8032E+05  2.5246E+05  7.2138E+04 -7.6368E-02
 46 8.7619E-03 2.7212E+01 -1.5257E+04 -1.9548E+05  9.3031E+03  2.0478E+05  1.8022E+05  2.5234E+05  7.2116E+04 -7.4504E-02
 47 9.9331E-03 2.6544E+01 -1.4887E+04 -1.9500E+05  9.7846E+03  2.0478E+05  1.8011E+05  2.5220E+05  7.2092E+04 -7.2695E-02
 48 1.1245E-02 2.5885E+01 -1.4534E+04 -1.9453E+05  1.0255E+04  2.0479E+05  1.8000E+05  2.5206E+05  7.2065E+04 -7.0972E-02
 49 1.2711E-02 2.5233E+01 -1.4198E+04 -1.9408E+05  1.0715E+04  2.0479E+05  1.7988E+05  2.5191E+05  7.2035E+04 -6.9330E-02
 50 1.4348E-02 2.4589E+01 -1.3869E+04 -1.9363E+05  1.1173E+04  2.0480E+05  1.7976E+05  2.5176E+05  7.2001E+04 -6.7720E-02
 51 1.6173E-02 2.3952E+01 -1.3536E+04 -1.9317E+05  1.1638E+04  2.0481E+05  1.7963E+05  2.5160E+05  7.1963E+04 -6.6093E-02
 52 1.8203E-02 2.3324E+01 -1.3196E+04 -1.9270E+05  1.2116E+04  2.0482E+05  1.7951E+05  2.5143E+05  7.1922E+04 -6.4426E-02
 53 2.0459E-02 2.2703E+01 -1.2850E+04 -1.9222E+05  1.2606E+04  2.0483E+05  1.7937E+05  2.5125E+05  7.1876E+04 -6.2733E-02
 54 2.2962E-02 2.2091E+01 -1.2507E+04 -1.9174E+05  1.3102E+04  2.0485E+05  1.7924E+05  2.5106E+05  7.1825E+04 -6.1055E-02
 55 2.5734E-02 2.1486E+01 -1.2178E+04 -1.9127E+05  1.3595E+04  2.0486E+05  1.7909E+05  2.5086E+05  7.1769E+04 -5.9443E-02
 56 2.8798E-02 2.0888E+01 -1.1870E+04 -1.9081E+05  1.4082E+04  2.0489E+05  1.7894E+05  2.5064E+05  7.1707E+04 -5.7933E-02
 57 3.2182E-02 2.0299E+01 -1.1586E+04 -1.9036E+05  1.4560E+04  2.0492E+05  1.7877E+05  2.5041E+05  7.1639E+04 -5.6539E-02
 58 3.5912E-02 1.9717E+01 -1.1323E+04 -1.8992E+05  1.5035E+04  2.0495E+05  1.7860E+05  2.5016E+05  7.1565E+04 -5.5248E-02
 59 4.0016E-02 1.9144E+01 -1.1077E+04 -1.8949E+05  1.5510E+04  2.0500E+05  1.7841E+05  2.4989E+05  7.1483E+04 -5.4034E-02
 60 4.4526E-02 1.8578E+01 -1.0842E+04 -1.8906E+05  1.5993E+04  2.0505E+05  1.7822E+05  2.4961E+05  7.1394E+04 -5.2875E-02
 61 4.9472E-02 1.8019E+01 -1.0618E+04 -1.8863E+05  1.6486E+04  2.0512E+05  1.7801E+05  2.4931E+05  7.1298E+04 -5.1766E-02
 62 5.4889E-02 1.7469E+01 -1.0408E+04 -1.8821E+05  1.6987E+04  2.0520E+05  1.7780E+05  2.4899E+05  7.1192E+04 -5.0724E-02
 63 6.0812E-02 1.6926E+01 -1.0221E+04 -1.8780E+05  1.7492E+04  2.0529E+05  1.7758E+05  2.4866E+05  7.1078E+04 -4.9789E-02
 64 6.7277E-02 1.6391E+01 -1.0067E+04 -1.8742E+05  1.7996E+04  2.0541E+05  1.7735E+05  2.4830E+05  7.0955E+04 -4.9007E-02
 65 7.4323E-02 1.5864E+01 -9.9527E+03 -1.8706E+05  1.8496E+04  2.0556E+05  1.7711E+05  2.4793E+05  7.0821E+04 -4.8418E-02
 66 8.1989E-02 1.5344E+01 -9.8832E+03 -1.8674E+05  1.8991E+04  2.0573E+05  1.7686E+05  2.4753E+05  7.0677E+04 -4.8039E-02
 67 9.0315E-02 1.4833E+01 -9.8575E+03 -1.8645E+05  1.9490E+04  2.0594E+05  1.7659E+05  2.4712E+05  7.0522E+04 -4.7866E-02
 68 9.9344E-02 1.4329E+01 -9.8707E+03 -1.8619E+05  2.0003E+04  2.0620E+05  1.7632E+05  2.4668E+05  7.0355E+04 -4.7870E-02
 69 1.0912E-01 1.3833E+01 -9.9180E+03 -1.8596E+05  2.0541E+04  2.0650E+05  1.7604E+05  2.4622E+05  7.0176E+04 -4.8028E-02
 70 1.1968E-01 1.3344E+01 -9.9960E+03 -1.8576E+05  2.1113E+04  2.0687E+05  1.7576E+05  2.4575E+05  6.9984E+04 -4.8320E-02
 71 1.3108E-01 1.2863E+01 -1.0106E+04 -1.8558E+05  2.1731E+04  2.0731E+05  1.7547E+05  2.4525E+05  6.9779E+04 -4.8746E-02
 72 1.4336E-01 1.2390E+01 -1.0256E+04 -1.8544E+05  2.2402E+04  2.0784E+05  1.7518E+05  2.4475E+05  6.9561E+04 -4.9346E-02
 73 1.5657E-01 1.1925E+01 -1.0470E+04 -1.8536E+05  2.3128E+04  2.0849E+05  1.7489E+05  2.4422E+05  6.9328E+04 -5.0217E-02
 74 1.7074E-01 1.1468E+01 -1.0800E+04 -1.8539E+05  2.3914E+04  2.0930E+05  1.7459E+05  2.4367E+05  6.9080E+04 -5.1602E-02
 75 1.8593E-01 1.1016E+01 -1.1436E+04 -1.8572E+05  2.4858E+04  2.1057E+05  1.7428E+05  2.4310E+05  6.8817E+04 -5.4308E-02
 76 2.0219E-01 1.0567E+01 -1.2014E+04 -1.8598E+05  2.7626E+04  2.1360E+05  1.7396E+05  2.4250E+05  6.8538E+04 -5.6243E-02
 77 2.1954E-01 1.0116E+01 -1.2121E+04 -1.8575E+05  3.1198E+04  2.1694E+05  1.7363E+05  2.4187E+05  6.8243E+04 -5.5872E-02
 78 2.3805E-01 9.6633E+00 -1.1764E+04 -1.8502E+05  3.5638E+04  2.2066E+05  1.7326E+05  2.4119E+05  6.7931E+04 -5.3312E-02
 79 2.5774E-01 9.2085E+00 -1.0718E+04 -1.8357E+05  4.1251E+04  2.2483E+05  1.7286E+05  2.4046E+05  6.7601E+04 -4.7670E-02
 80 2.7866E-01 8.7523E+00 -9.2521E+03 -1.8168E+05  4.7632E+04  2.2932E+05  1.7243E+05  2.3969E+05  6.7254E+04 -4.0346E-02
 81 3.0085E-01 8.2951E+00 -7.1026E+03 -1.7908E+05  5.5045E+04  2.3413E+05  1.7198E+05  2.3887E+05  6.6889E+04 -3.0337E-02
 82 3.2434E-01 7.8374E+00 -3.3787E+03 -1.7483E+05  6.4570E+04  2.3940E+05  1.7145E+05  2.3796E+05  6.6506E+04 -1.4113E-02
 83 3.4916E-01 7.3798E+00  2.3120E+03 -1.6848E+05  7.6724E+04  2.4521E+05  1.7079E+05  2.3690E+05  6.6104E+04  9.4290E-03
 84 3.7534E-01 6.9228E+00  9.6959E+03 -1.6025E+05  9.1300E+04  2.5155E+05  1.6995E+05  2.3563E+05  6.5683E+04  3.8544E-02
 85 4.0291E-01 6.4670E+00  1.8396E+04 -1.5047E+05  1.0795E+05  2.5842E+05  1.6887E+05  2.3411E+05  6.5243E+04  7.1185E-02
 86 4.3188E-01 6.0132E+00  2.7932E+04 -1.3959E+05  1.2619E+05  2.6578E+05  1.6752E+05  2.3231E+05  6.4785E+04  1.0509E-01
 87 4.6226E-01 5.5621E+00  3.7450E+04 -1.2842E+05  1.4514E+05  2.7356E+05  1.6587E+05  2.3018E+05  6.4310E+04  1.3690E-01
 88 4.9408E-01 5.1142E+00  4.6413E+04 -1.1753E+05  1.6412E+05  2.8165E+05  1.6394E+05  2.2776E+05  6.3817E+04  1.6479E-01
 89 5.2732E-01 4.6702E+00  5.4741E+04 -1.0702E+05  1.8293E+05  2.8995E+05  1.6176E+05  2.2507E+05  6.3310E+04  1.8880E-01
 90 5.6200E-01 4.2308E+00  6.2368E+04 -9.7014E+04  2.0136E+05  2.9838E+05  1.5938E+05  2.2217E+05  6.2789E+04  2.0902E-01
 91 5.9809E-01 3.7966E+00  6.9113E+04 -8.7724E+04  2.1914E+05  3.0687E+05  1.5684E+05  2.1910E+05  6.2259E+04  2.2522E-01
 92 6.3559E-01 3.3679E+00  7.4592E+04 -7.9554E+04  2.3582E+05  3.1537E+05  1.5415E+05  2.1587E+05  6.1723E+04  2.3652E-01
 93 6.7448E-01 2.9454E+00  7.8549E+04 -7.2781E+04  2.5110E+05  3.2388E+05  1.5133E+05  2.1252E+05  6.1186E+04  2.4252E-01
 94 7.1471E-01 2.5294E+00  8.1134E+04 -6.7256E+04  2.6533E+05  3.3259E+05  1.4839E+05  2.0904E+05  6.0654E+04  2.4395E-01
 95 7.5625E-01 2.1201E+00  8.2922E+04 -6.2414E+04  2.7929E+05  3.4170E+05  1.4534E+05  2.0547E+05  6.0137E+04  2.4267E-01
 96 7.9907E-01 1.7177E+00  8.4459E+04 -5.7744E+04  2.9301E+05  3.5075E+05  1.4220E+05  2.0185E+05  5.9644E+04  2.4079E-01
 97 8.4309E-01 1.3226E+00  8.6026E+04 -5.3018E+04  3.0666E+05  3.5968E+05  1.3904E+05  1.9823E+05  5.9191E+04  2.3918E-01
 98 8.8826E-01 9.3507E-01  8.7846E+04 -4.8046E+04  3.2035E+05  3.6839E+05  1.3589E+05  1.9469E+05  5.8794E+04  2.3846E-01
 99 9.3451E-01 5.5544E-01  9.0083E+04 -4.2660E+04  3.3417E+05  3.7683E+05  1.3274E+05  1.9123E+05  5.8482E+04  2.3905E-01
100 9.8176E-01 1.8397E-01  9.3126E+04 -3.6417E+04  3.4804E+05  3.8446E+05  1.2954E+05  1.8784E+05  5.8298E+04  2.4223E-01
101 1.0299E+00 0.0000E+00  9.6623E+04 -2.9597E+04  3.5843E+05  3.8803E+05  1.2622E+05  1.8453E+05  5.8312E+04  2.4901E-01

 NST=     2 JCONV= 75 CHG=1.64E-02 dt0=5.00E+03 DIVF(1)=-4.32E-02 DIVFrms= 2.89E-02 DT(ND)=-1.23E+00 T(ND)=2.8366E+02
 NST=     3 JCONV= 75 CHG=1.21E-02 dt0=5.00E+03 DIVF(1)=-3.48E-02 DIVFrms= 2.46E-02 DT(ND)=-9.86E-01 T(ND)=2.8268E+02
 NST=     4 JCONV= 75 CHG=8.81E-03 dt0=7.50E+03 DIVF(1)=-2.77E-02 DIVFrms= 2.26E-02 DT(ND)=-7.84E-01 T(ND)=2.8189E+02
 NST=     5 JCONV= 75 CHG=9.58E-03 dt0=1.00E+04 DIVF(1)=-2.19E-02 DIVFrms= 2.24E-02 DT(ND)=-6.18E-01 T(ND)=2.8128E+02
 NST=     6 JCONV= 75 CHG=1.05E-02 dt0=1.00E+04 DIVF(1)=-1.69E-02 DIVFrms= 2.32E-02 DT(ND)=-4.74E-01 T(ND)=2.8080E+02
 NST=     7 JCONV= 75 CHG=8.95E-03 dt0=1.00E+04 DIVF(1)=-1.25E-02 DIVFrms= 2.43E-02 DT(ND)=-3.50E-01 T(ND)=2.8045E+02
 NST=     8 JCONV= 75 CHG=7.79E-03 dt0=1.00E+04 DIVF(1)=-8.99E-03 DIVFrms= 2.54E-02 DT(ND)=-2.52E-01 T(ND)=2.8020E+02
 NST=     9 JCONV= 76 CHG=7.04E-03 dt0=1.00E+04 DIVF(1)=-6.50E-03 DIVFrms= 2.65E-02 DT(ND)=-1.82E-01 T(ND)=2.8002E+02
 NST=    10 JCONV= 75 CHG=6.64E-03 dt0=1.00E+04 DIVF(1)=-4.15E-03 DIVFrms= 2.71E-02 DT(ND)=-1.16E-01 T(ND)=2.7990E+02
 NST=    11 JCONV= 75 CHG=6.29E-03 dt0=1.00E+04 DIVF(1)=-2.45E-03 DIVFrms= 2.76E-02 DT(ND)=-6.86E-02 T(ND)=2.7983E+02
 NST=    12 JCONV= 75 CHG=5.97E-03 dt0=1.00E+04 DIVF(1)=-1.14E-03 DIVFrms= 2.79E-02 DT(ND)=-3.18E-02 T(ND)=2.7980E+02
 NST=    13 JCONV= 75 CHG=5.68E-03 dt0=1.00E+04 DIVF(1)=-1.24E-04 DIVFrms= 2.80E-02 DT(ND)=-3.46E-03 T(ND)=2.7980E+02
 NST=    14 JCONV= 78 CHG=5.42E-03 dt0=1.00E+04 DIVF(1)= 4.13E-04 DIVFrms= 2.89E-02 DT(ND)= 1.15E-02 T(ND)=2.7981E+02
 NST=    15 JCONV=101 CHG=5.19E-03 dt0=1.00E+04 DIVF(1)= 1.79E-03 DIVFrms= 1.07E-01 DT(ND)= 5.00E-02 T(ND)=2.7986E+02
 NST=    16 JCONV=101 CHG=4.97E-03 dt0=1.00E+04 DIVF(1)= 2.89E-03 DIVFrms= 1.07E-01 DT(ND)= 8.10E-02 T(ND)=2.7994E+02
 NST=    17 JCONV=101 CHG=4.76E-03 dt0=1.00E+04 DIVF(1)= 3.87E-03 DIVFrms= 1.07E-01 DT(ND)= 1.08E-01 T(ND)=2.8005E+02
 NST=    18 JCONV=100 CHG=4.57E-03 dt0=1.00E+04 DIVF(1)= 4.73E-03 DIVFrms= 1.03E-01 DT(ND)= 1.32E-01 T(ND)=2.8018E+02
 NST=    19 JCONV=100 CHG=4.39E-03 dt0=1.00E+04 DIVF(1)= 5.46E-03 DIVFrms= 1.03E-01 DT(ND)= 1.53E-01 T(ND)=2.8033E+02
 NST=    20 JCONV= 99 CHG=4.23E-03 dt0=1.00E+04 DIVF(1)= 6.10E-03 DIVFrms= 9.97E-02 DT(ND)= 1.71E-01 T(ND)=2.8050E+02
 NST=    21 JCONV= 97 CHG=4.07E-03 dt0=1.00E+04 DIVF(1)= 6.63E-03 DIVFrms= 9.23E-02 DT(ND)= 1.86E-01 T(ND)=2.8069E+02
 NST=    22 JCONV= 95 CHG=3.93E-03 dt0=1.00E+04 DIVF(1)= 7.08E-03 DIVFrms= 8.36E-02 DT(ND)= 1.99E-01 T(ND)=2.8089E+02
 NST=    23 JCONV= 94 CHG=3.79E-03 dt0=1.00E+04 DIVF(1)= 7.16E-03 DIVFrms= 7.84E-02 DT(ND)= 2.01E-01 T(ND)=2.8109E+02
 NST=    24 JCONV= 92 CHG=3.66E-03 dt0=1.00E+04 DIVF(1)= 7.48E-03 DIVFrms= 6.77E-02 DT(ND)= 2.10E-01 T(ND)=2.8130E+02
 NST=    25 JCONV= 90 CHG=3.54E-03 dt0=1.00E+04 DIVF(1)= 7.38E-03 DIVFrms= 5.67E-02 DT(ND)= 2.08E-01 T(ND)=2.8151E+02
 NST=    26 JCONV= 88 CHG=3.42E-03 dt0=1.00E+04 DIVF(1)= 7.93E-03 DIVFrms= 4.69E-02 DT(ND)= 2.23E-01 T(ND)=2.8173E+02
 NST=    27 JCONV= 85 CHG=3.31E-03 dt0=1.00E+04 DIVF(1)= 7.01E-03 DIVFrms= 3.54E-02 DT(ND)= 1.98E-01 T(ND)=2.8193E+02
 NST=    28 JCONV= 84 CHG=3.21E-03 dt0=1.00E+04 DIVF(1)= 6.17E-03 DIVFrms= 3.24E-02 DT(ND)= 1.74E-01 T(ND)=2.8210E+02
 NST=    29 JCONV= 83 CHG=3.11E-03 dt0=1.00E+04 DIVF(1)= 5.08E-03 DIVFrms= 2.97E-02 DT(ND)= 1.43E-01 T(ND)=2.8225E+02
 NST=    30 JCONV= 83 CHG=3.02E-03 dt0=1.00E+04 DIVF(1)= 4.23E-03 DIVFrms= 2.87E-02 DT(ND)= 1.19E-01 T(ND)=2.8237E+02
 NST=    31 JCONV= 82 CHG=2.93E-03 dt0=1.00E+04 DIVF(1)= 3.69E-03 DIVFrms= 2.70E-02 DT(ND)= 1.04E-01 T(ND)=2.8247E+02
 NST=    32 JCONV= 82 CHG=2.85E-03 dt0=1.00E+04 DIVF(1)= 3.15E-03 DIVFrms= 2.62E-02 DT(ND)= 8.89E-02 T(ND)=2.8256E+02
 NST=    33 JCONV= 82 CHG=2.77E-03 dt0=1.00E+04 DIVF(1)= 2.85E-03 DIVFrms= 2.57E-02 DT(ND)= 8.06E-02 T(ND)=2.8264E+02
 NST=    34 JCONV= 81 CHG=2.70E-03 dt0=1.00E+04 DIVF(1)= 2.49E-03 DIVFrms= 2.45E-02 DT(ND)= 7.05E-02 T(ND)=2.8271E+02
 NST=    35 JCONV= 81 CHG=2.63E-03 dt0=1.00E+04 DIVF(1)= 2.22E-03 DIVFrms= 2.41E-02 DT(ND)= 6.28E-02 T(ND)=2.8277E+02
 NST=    36 JCONV= 81 CHG=2.57E-03 dt0=1.00E+04 DIVF(1)= 2.13E-03 DIVFrms= 2.37E-02 DT(ND)= 6.02E-02 T(ND)=2.8283E+02
 NST=    37 JCONV= 81 CHG=2.50E-03 dt0=1.00E+04 DIVF(1)= 1.93E-03 DIVFrms= 2.33E-02 DT(ND)= 5.45E-02 T(ND)=2.8289E+02
 NST=    38 JCONV= 81 CHG=2.44E-03 dt0=1.00E+04 DIVF(1)= 1.77E-03 DIVFrms= 2.30E-02 DT(ND)= 5.00E-02 T(ND)=2.8294E+02
 NST=    39 JCONV= 81 CHG=2.38E-03 dt0=1.00E+04 DIVF(1)= 1.64E-03 DIVFrms= 2.26E-02 DT(ND)= 4.64E-02 T(ND)=2.8298E+02
 NST=    40 JCONV= 80 CHG=2.33E-03 dt0=1.00E+04 DIVF(1)= 1.66E-03 DIVFrms= 2.20E-02 DT(ND)= 4.70E-02 T(ND)=2.8303E+02
 NST=    41 JCONV= 80 CHG=2.28E-03 dt0=1.00E+04 DIVF(1)= 1.44E-03 DIVFrms= 2.16E-02 DT(ND)= 4.08E-02 T(ND)=2.8307E+02
 NST=    42 JCONV= 80 CHG=2.23E-03 dt0=1.00E+04 DIVF(1)= 1.42E-03 DIVFrms= 2.14E-02 DT(ND)= 4.03E-02 T(ND)=2.8311E+02
 NST=    43 JCONV= 80 CHG=2.18E-03 dt0=1.00E+04 DIVF(1)= 1.49E-03 DIVFrms= 2.13E-02 DT(ND)= 4.23E-02 T(ND)=2.8315E+02
 NST=    44 JCONV= 80 CHG=2.13E-03 dt0=1.00E+04 DIVF(1)= 1.25E-03 DIVFrms= 2.08E-02 DT(ND)= 3.54E-02 T(ND)=2.8319E+02
 NST=    45 JCONV= 80 CHG=2.09E-03 dt0=1.00E+04 DIVF(1)= 1.48E-03 DIVFrms= 2.08E-02 DT(ND)= 4.19E-02 T(ND)=2.8323E+02
 NST=    46 JCONV= 79 CHG=2.04E-03 dt0=1.00E+04 DIVF(1)= 1.23E-03 DIVFrms= 2.01E-02 DT(ND)= 3.49E-02 T(ND)=2.8327E+02
 NST=    47 JCONV= 79 CHG=2.00E-03 dt0=1.00E+04 DIVF(1)= 1.18E-03 DIVFrms= 1.99E-02 DT(ND)= 3.33E-02 T(ND)=2.8330E+02
 NST=    48 JCONV= 79 CHG=1.96E-03 dt0=1.00E+04 DIVF(1)= 1.27E-03 DIVFrms= 1.98E-02 DT(ND)= 3.60E-02 T(ND)=2.8334E+02
 NST=    49 JCONV= 79 CHG=1.92E-03 dt0=1.00E+04 DIVF(1)= 1.05E-03 DIVFrms= 1.94E-02 DT(ND)= 2.98E-02 T(ND)=2.8337E+02
 NST=    50 JCONV= 79 CHG=1.89E-03 dt0=1.00E+04 DIVF(1)= 1.02E-03 DIVFrms= 1.92E-02 DT(ND)= 2.90E-02 T(ND)=2.8340E+02
 NST=    51 JCONV= 79 CHG=1.85E-03 dt0=1.00E+04 DIVF(1)= 1.10E-03 DIVFrms= 1.91E-02 DT(ND)= 3.12E-02 T(ND)=2.8343E+02
 NST=    52 JCONV= 79 CHG=1.82E-03 dt0=1.00E+04 DIVF(1)= 1.05E-03 DIVFrms= 1.89E-02 DT(ND)= 2.97E-02 T(ND)=2.8346E+02
 NST=    53 JCONV= 78 CHG=1.79E-03 dt0=1.00E+04 DIVF(1)= 1.01E-03 DIVFrms= 1.84E-02 DT(ND)= 2.86E-02 T(ND)=2.8348E+02
 NST=    54 JCONV= 78 CHG=1.75E-03 dt0=1.00E+04 DIVF(1)= 9.69E-04 DIVFrms= 1.82E-02 DT(ND)= 2.75E-02 T(ND)=2.8351E+02
 NST=    55 JCONV= 78 CHG=1.72E-03 dt0=1.00E+04 DIVF(1)= 9.35E-04 DIVFrms= 1.80E-02 DT(ND)= 2.65E-02 T(ND)=2.8354E+02
 NST=    56 JCONV= 78 CHG=1.70E-03 dt0=1.00E+04 DIVF(1)= 9.05E-04 DIVFrms= 1.78E-02 DT(ND)= 2.57E-02 T(ND)=2.8356E+02
 NST=    57 JCONV= 78 CHG=1.67E-03 dt0=1.00E+04 DIVF(1)= 8.85E-04 DIVFrms= 1.76E-02 DT(ND)= 2.51E-02 T(ND)=2.8359E+02
 NST=    58 JCONV= 78 CHG=1.64E-03 dt0=1.00E+04 DIVF(1)= 8.66E-04 DIVFrms= 1.75E-02 DT(ND)= 2.46E-02 T(ND)=2.8361E+02
 NST=    59 JCONV= 78 CHG=1.61E-03 dt0=1.00E+04 DIVF(1)= 9.66E-04 DIVFrms= 1.74E-02 DT(ND)= 2.74E-02 T(ND)=2.8364E+02
 NST=    60 JCONV= 78 CHG=1.59E-03 dt0=1.00E+04 DIVF(1)= 9.19E-04 DIVFrms= 1.72E-02 DT(ND)= 2.61E-02 T(ND)=2.8367E+02
 NST=    61 JCONV= 78 CHG=1.56E-03 dt0=1.00E+04 DIVF(1)= 8.80E-04 DIVFrms= 1.71E-02 DT(ND)= 2.50E-02 T(ND)=2.8369E+02
 NST=    62 JCONV= 78 CHG=1.54E-03 dt0=1.00E+04 DIVF(1)= 8.48E-04 DIVFrms= 1.69E-02 DT(ND)= 2.41E-02 T(ND)=2.8372E+02
 NST=    63 JCONV= 78 CHG=1.52E-03 dt0=1.00E+04 DIVF(1)= 8.21E-04 DIVFrms= 1.67E-02 DT(ND)= 2.33E-02 T(ND)=2.8374E+02
 NST=    64 JCONV= 78 CHG=1.50E-03 dt0=1.00E+04 DIVF(1)= 6.94E-04 DIVFrms= 1.65E-02 DT(ND)= 1.97E-02 T(ND)=2.8376E+02
 NST=    65 JCONV= 78 CHG=1.47E-03 dt0=1.00E+04 DIVF(1)= 7.49E-04 DIVFrms= 1.64E-02 DT(ND)= 2.13E-02 T(ND)=2.8378E+02
 NST=    66 JCONV= 78 CHG=1.45E-03 dt0=1.00E+04 DIVF(1)= 8.80E-04 DIVFrms= 1.64E-02 DT(ND)= 2.50E-02 T(ND)=2.8381E+02
